,text_data,source,best_key_word,category,label
5, at the rio conference member states reaffirmed through paragraphs of the outcome document the future we want that intrinsic value of biological diversity as well as the ecological genetic social economic scientific educational cultural recreational and aesthetic values of biological diversity and its critical role in maintaining ecosystems that provide essential services which are critical foundations for sustainable development and human well being ,https://sdgs.un.org/topics/biodiversity-and-ecosystems,biological diversity,Goal 15: Life on Land,15
6, member states also recognized the severity of global biodiversity loss and degradation of ecosystems and stress the negative impact that this situation has on food security nutrition access to water health of the rural poor and people worldwide ,https://sdgs.un.org/topics/biodiversity-and-ecosystems,biodiversity loss,Goal 15: Life on Land,15
7, furthermore the future we want reiterated the importance of implementing the strategic plan for biodiversity and achieving the aichi biodiversity targets adopted at the tenth conference of the parties to the convention,https://sdgs.un.org/topics/biodiversity-and-ecosystems,plan biodiversity,Goal 15: Life on Land,15
8, biodiversity was discussed by the commission on sustainable development on several occasions and was one of the themes of the two year cycle,https://sdgs.un.org/topics/biodiversity-and-ecosystems,biodiversity discussed,Goal 15: Life on Land,15
9, at the world summit on sustainable development held in johannesburg biological diversity was addressed in chapter iv paragraph of the outcome of the summit the johannesburg plan of implementation,https://sdgs.un.org/topics/biodiversity-and-ecosystems,summit sustainable,Goal 15: Life on Land,15
10, the summit also endorsed the target to achieve by a significant reduction of the rate of biodiversity loss at global regional and national levels as a contribution to poverty alleviation and to the benefit of all life on earth which had some months earlier been adopted by the sixth meeting of the cbd conference of parties cop ,https://sdgs.un.org/topics/biodiversity-and-ecosystems,summit endorsed,Goal 15: Life on Land,15
11, conservation of biological diversity is the subject of chapter of agenda which was adopted at the united nations conference on environment and development in in rio de janeiro,https://sdgs.un.org/topics/biodiversity-and-ecosystems,conservation biological,Goal 15: Life on Land,15
12, on the same occasion the united nations convention on biological diversity cbd was opened for signature and remained open for signature until june ,https://sdgs.un.org/topics/biodiversity-and-ecosystems,opened signature,Goal 15: Life on Land,15
13, by that time it had received signatures,https://sdgs.un.org/topics/biodiversity-and-ecosystems,168 signatures,Goal 15: Life on Land,15
14, the convention entered into force on december days after the th ratification,https://sdgs.un.org/topics/biodiversity-and-ecosystems,30th ratification,Goal 15: Life on Land,15
15, the first session of the conference of the parties was scheduled for november december in the bahamas,https://sdgs.un.org/topics/biodiversity-and-ecosystems,1994 bahamas,Goal 15: Life on Land,15
16,publications publication making peace with nature a scientific blueprint to tackle the climate biodiversity and pollution emergencies part i of the report addresses how the current expansive mode of development degrades and exceeds the earth s finite capacity to sustain human well being,https://sdgs.un.org/topics/biodiversity-and-ecosystems,peace nature,Goal 15: Life on Land,15
17, the world is failing to meet most of its commitments to limit environmental damage and this increasingly threatens the achievement of the sustain,https://sdgs.un.org/topics/biodiversity-and-ecosystems,environmental damage,Goal 15: Life on Land,15
18, read the document the future is now science for achieving sustainable development gsdr the global sustainable development report gsdr originated in the rio outcome when member states were laying the groundwork for the agenda and the sustainable development goals sdgs ,https://sdgs.un.org/topics/biodiversity-and-ecosystems,development gsdr,Goal 15: Life on Land,15
19, the negotiators knew that the agenda would be complex and unprecedented in ambition and that the tra,https://sdgs.un.org/topics/biodiversity-and-ecosystems,ambition tra,Goal 15: Life on Land,15
20, read the document publication pathway for increasing nature based solutions in ndcs climate change and biodiversity loss result in profound societal and economical risks,https://sdgs.un.org/topics/biodiversity-and-ecosystems,change biodiversity,Goal 15: Life on Land,15
21, at the cop in paris in december parties to the unfccc decided to strengthen the global response to the threat of climate change through the adoption of the paris agreement,https://sdgs.un.org/topics/biodiversity-and-ecosystems,paris agreement,Goal 15: Life on Land,15
22, read the document transforming our world the agenda for sustainable development this agenda is a plan of action for people planet and prosperity,https://sdgs.un.org/topics/biodiversity-and-ecosystems,agenda sustainable,Goal 15: Life on Land,15
23, it also seeks to strengthen universal peace in larger freedom we recognize that eradicating poverty in all its forms and dimensions including extreme poverty is the greatest global challenge and an indispensable requirement for su,https://sdgs.un.org/topics/biodiversity-and-ecosystems,eradicating poverty,Goal 15: Life on Land,15
24, read the document synthetic biology synthetic biology falls within the scope of biotechnology as defined by the convention on biological diversity i,https://sdgs.un.org/topics/biodiversity-and-ecosystems,synthetic biology,Goal 15: Life on Land,15
25, any technological application that uses biological systems living organisms or derivatives thereof to make or modify products or processes for specific use,https://sdgs.un.org/topics/biodiversity-and-ecosystems,uses biological,Goal 15: Life on Land,15
26, read the document how sectors can contribute to sustainable use and conservation of biodiversity biodiversity is an important element of our natural capital,https://sdgs.un.org/topics/biodiversity-and-ecosystems,biodiversity important,Goal 15: Life on Land,15
27,ongoing loss of biodiversity as a result of a short term focus has to be halted in view of long term responsibilities and benefits,https://sdgs.un.org/topics/biodiversity-and-ecosystems,loss biodiversity,Goal 15: Life on Land,15
28, a focus on the sustainable use and conservation of biodiversity in primary sectors will help to realize ,https://sdgs.un.org/topics/biodiversity-and-ecosystems,biodiversity primary,Goal 15: Life on Land,15
29, read the document connecting global priorities biodiversity and human health biodiversity ecosystems and the essential services that they deliver are central pillars for all life on the planet including human life,https://sdgs.un.org/topics/biodiversity-and-ecosystems,priorities biodiversity,Goal 15: Life on Land,15
30, they are sources of food and essential nutrients medicines and medicinal compounds fuel energy livelihoods and cultural and spiritual enrichment,https://sdgs.un.org/topics/biodiversity-and-ecosystems,sources food,Goal 15: Life on Land,15
31, read the document sids partnerships briefs oceans seas amp biodiversity the third international conference on small island developing states sids conference will be held from to september in apia samoa with the overarching theme as the sustainable development of small island developing states through genuine and durable partnerships ,https://sdgs.un.org/topics/biodiversity-and-ecosystems,sids partnerships,Goal 15: Life on Land,15
32, read the document china sustainable development report the road to ecological civilization the next decade ,https://sdgs.un.org/topics/biodiversity-and-ecosystems,china sustainable,Goal 15: Life on Land,15
33, read the document iran energy and sustainable development in iran iran is heavily reliant on energy intensive industries for domestic economic production and export,https://sdgs.un.org/topics/biodiversity-and-ecosystems,iran energy,Goal 15: Life on Land,15
34, it also has a high dependence on oil products to meet primary energy needs and for its petrochemical and metal industries,https://sdgs.un.org/topics/biodiversity-and-ecosystems,needs petrochemical,Goal 15: Life on Land,15
35, despite diversification of energy sources for domestic consumption energy pr,https://sdgs.un.org/topics/biodiversity-and-ecosystems,consumption energy,Goal 15: Life on Land,15
36, read the document indonesia low carbon development options for indonesia the report on low carbon development options for indonesia produced by the world bank in collaboration with the ministry of finance for indonesia puts forward a series of economic development options for indonesia that will help in the transition to a green economy,https://sdgs.un.org/topics/biodiversity-and-ecosystems,finance indonesia,Goal 15: Life on Land,15
37, read the document thailand supporting sustainable development in thailand a geographic clusters approach market forces and government policies including the tenth national development plan are moving thailand toward a more geographically specialized economy,https://sdgs.un.org/topics/biodiversity-and-ecosystems,thailand geographically,Goal 15: Life on Land,15
38, there is a growing consensus that thailand s comparative and competitive advantages lie in amenity services that have high reliance,https://sdgs.un.org/topics/biodiversity-and-ecosystems,thailand comparative,Goal 15: Life on Land,15
39, read the document pagination next page last last page events see all events may mon st plenary in accordance with general assembly resolution a conf,https://sdgs.un.org/topics/biodiversity-and-ecosystems,events 2024,Goal 15: Life on Land,15
40, inf the first plenary meeting the conference will elect the president of the conference and hear statements in the following order the president of the conference the secretary general of the united nations the president of the ge plenary hall the american university of antigua antigua and barbuda jul tue fri sdgs learning training and practice please watch the recordings of all sessions nbsp here,https://sdgs.un.org/topics/biodiversity-and-ecosystems,plenary meeting,Goal 15: Life on Land,15
41, nbsp introduction the united nations high level political forum on sustainable development hlpf in will be held from tuesday july to thursday july and from monday july to friday july under the auspices of the econ hybrid virtual jul tue launch of e learning course on harnessing climate and sdgs synergies the world community faces major crises at the same time the global covid public health crisis is worsening in many countries causing loss of life human suffering and economic and social stress at levels not seen in decades,https://sdgs.un.org/topics/biodiversity-and-ecosystems,hlpf 2022,Goal 15: Life on Land,15
42, there is continued poverty in many countries across the world with i online via zoom webinar sep wed united nations summit on biodiversity online sep wed biodiversity the ocean s role marine life the world s climate our economy and social well being depend on the existence of a healthy ocean,https://sdgs.un.org/topics/biodiversity-and-ecosystems,biodiversity ocean,Goal 15: Life on Land,15
43, although some improvements have been observed recent assessments show that the ocean continues to be exploited in an unsustainable manner,https://sdgs.un.org/topics/biodiversity-and-ecosystems,ocean continues,Goal 15: Life on Land,15
44, climate change and competition for natural resou,https://sdgs.un.org/topics/biodiversity-and-ecosystems,climate change,Goal 15: Life on Land,15
45,virtual event ny time sep wed biodiversity the ocean s role marine life the world s climate our economy and social well being depend on the existence of a healthy ocean,https://sdgs.un.org/topics/biodiversity-and-ecosystems,biodiversity ocean,Goal 15: Life on Land,15
46, although some improvements have been observed recent assessments show that the ocean continues to be exploited in an unsustainable manner,https://sdgs.un.org/topics/biodiversity-and-ecosystems,ocean continues,Goal 15: Life on Land,15
47, climate change and competition for natural resou virtual event ny time jun sun wed unep environment assembly online may mon fri united nations forum on forests nov sat thu fourteenth meeting of the conference of the parties to the convention on biological diversity cop sharm el sheikh egypt may mon tue expert group meeting on sustainable development goal progress and prospects in preparation for the hlpf the division for sustainable development goals of the department of economic and social affairs dsdg desa organized an expert group meeting egm on sdg and its role in advancing sustainable development through implementation of the agenda in partnership unhq new york usa displaying of title type date remarks by ambassador peter thomson unsg s special envoy for the ocean at cbd plenary high level segment december montreal canada statements dec flyer biodiversity the ocean s role other documents sep a implementation of united nations environmental conventions secretary general reports jul agenda on expert group meeting on sustainable development goal progress and prospects programme mar concept note on expert group meeting on sustainable development goal progress and prospects other documents mar a implementation of world wildlife day secretary general reports jul a sustainable development report of the second committee resolutions and decisions dec a add,https://sdgs.un.org/topics/biodiversity-and-ecosystems,climate change,Goal 15: Life on Land,15
48, harmony with nature report of the second committee resolutions and decisions dec a add,https://sdgs.un.org/topics/biodiversity-and-ecosystems,harmony nature,Goal 15: Life on Land,15
49, convention on biological diversity report of the second committee resolutions and decisions dec a implementation of united nations environmental conventions secretary general reports jul a res addis ababa action agenda of the third international conference on financing for development addis resolutions and decisions jul a res development of an international legally binding instrument under unclos on the conservation and resolutions and decisions jul conclusions and recommendations of un symposium in tehran meeting reports nov outcome document introduction to the proposal of the open working group for sustainable development goals outcome documents jul ,https://sdgs.un.org/topics/biodiversity-and-ecosystems,nations environmental,Goal 15: Life on Land,15
50,conclusions and recommendations of un symposium in tehran meeting reports nov outcome document introduction to the proposal of the open working group for sustainable development goals outcome documents jul tst issues brief biodiversity technical support team tst issues briefs nov pagination next next page last last page displaying of title category date sort ascending mr,https://sdgs.un.org/topics/biodiversity-and-ecosystems,biodiversity technical,Goal 15: Life on Land,15
51, in thoeun deputy director ministry of tourism phnom penh cambodia session ,https://sdgs.un.org/topics/biodiversity-and-ecosystems,cambodia session,Goal 15: Life on Land,15
52, duranga silva sri lanka tourism senior lecturer and coordinator of tourism studies session oct mr,https://sdgs.un.org/topics/biodiversity-and-ecosystems,lanka tourism,Goal 15: Life on Land,15
53, hitesh metha hm design kenya session oct mr,https://sdgs.un.org/topics/biodiversity-and-ecosystems,design kenya,Goal 15: Life on Land,15
54, alex a kerr jr chiiori trust kameoka shi city japan session oct ms,https://sdgs.un.org/topics/biodiversity-and-ecosystems,trust kameoka,Goal 15: Life on Land,15
55, susanna aghajanyan armenian institute of tourism session oct klaus lengefeld senior advisor sustainable tourism development programmes german session oct mr,https://sdgs.un.org/topics/biodiversity-and-ecosystems,sustainable tourism,Goal 15: Life on Land,15
56, ralph wahnschafft senior advisor sustainable development policies berlin germany session ,https://sdgs.un.org/topics/biodiversity-and-ecosystems,sustainable development,Goal 15: Life on Land,15
57, fen wei consultant world bank session oct mr,https://sdgs.un.org/topics/biodiversity-and-ecosystems,world bank,Goal 15: Life on Land,15
58, morteza sharifi ministry of agriculture of i,https://sdgs.un.org/topics/biodiversity-and-ecosystems,morteza sharifi,Goal 15: Life on Land,15
59, oct mr sang in kang senior expert global strategy center korea environment institute session ,https://sdgs.un.org/topics/biodiversity-and-ecosystems,korea environment,Goal 15: Life on Land,15
60, venkata rao pondicherry university puducherry india session oct pagination next next page last last page milestones january sdg biodiversity among the multiple challenges to sustainable development enumerated in paragraph of the agenda for sustainable development a particular attention is devoted to natural resources depletion and the adverse impacts of environmental degradation including loss of biodiversity,https://sdgs.un.org/topics/biodiversity-and-ecosystems,loss biodiversity,Goal 15: Life on Land,15
61, through paragraph the agenda for sustainable development focuses on the linkage between sustainable management of the planet s natural resources and social and economic development and reaffirms the determination of member states to protect biodiversity ecosystems and wildlife,https://sdgs.un.org/topics/biodiversity-and-ecosystems,sustainable development,Goal 15: Life on Land,15
62, in the framework of the sustainable development goals sdg aims to protect restore and promote sustainable use of terrestrial ecosystems sustainably manage forests combat desertification and halt and reverse land degradation and halt biodiversity loss ,https://sdgs.un.org/topics/biodiversity-and-ecosystems,sustainable development,Goal 15: Life on Land,15
63,in the framework of the sustainable development goals sdg aims to protect restore and promote sustainable use of terrestrial ecosystems sustainably manage forests combat desertification and halt and reverse land degradation and halt biodiversity loss ,https://sdgs.un.org/topics/biodiversity-and-ecosystems,sustainable development,Goal 15: Life on Land,15
64, reads take urgent and significant action to reduce the degradation of natural habitats halt the loss of biodiversity and by protect and prevent the extinction of threatened species ,https://sdgs.un.org/topics/biodiversity-and-ecosystems,prevent extinction,Goal 15: Life on Land,15
65, january future we want para biodiversity is the subject of paragraphs of future we want,https://sdgs.un.org/topics/biodiversity-and-ecosystems,biodiversity subject,Goal 15: Life on Land,15
66, in that context member states reaffirm the intrinsic value of biological diversity as well as the ecological genetic social economic scientific educational cultural recreational and aesthetic values of biological diversity and its critical role in maintaining ecosystems that provide essential services which are critical foundations for sustainable development and human well being ,https://sdgs.un.org/topics/biodiversity-and-ecosystems,diversity ecological,Goal 15: Life on Land,15
67, member states also recognize the severity of global biodiversity loss and degradation of ecosystems and stress the negative impact that this situation has on food security nutrition access to water health of the rural poor and people worldwide ,https://sdgs.un.org/topics/biodiversity-and-ecosystems,biodiversity loss,Goal 15: Life on Land,15
68, future we want also reiterates the commitment of member states in the achievement of the three objectives enunciated in the convention on biological diversity and reaffirms through paragraph the importance of implementing the strategic plan for biodiversity and achieving the aichi biodiversity targets adopted at the tenth conference of the parties to the convention,https://sdgs.un.org/topics/biodiversity-and-ecosystems,plan biodiversity,Goal 15: Life on Land,15
69, january un decade on biodiversity with the adoption of resolution the un general assembly declared the period to be the united nations decade on biodiversity with a view to contributing to the implementation of the strategic plan for biodiversity for the period ,https://sdgs.un.org/topics/biodiversity-and-ecosystems,decade biodiversity,Goal 15: Life on Land,15
70, the decade has been established in order to support the implementation of the strategic plan for biodiversity and promote its overall vision of living in harmony with nature,https://sdgs.un.org/topics/biodiversity-and-ecosystems,plan biodiversity,Goal 15: Life on Land,15
71, it has aimed at mainstreaming biodiversity at different levels,https://sdgs.un.org/topics/biodiversity-and-ecosystems,mainstreaming biodiversity,Goal 15: Life on Land,15
72, throughout the united nations decade on biodiversity governments have been encouraged to develop implement and communicate the results of national strategies for implementation of the strategic plan for biodiversity,https://sdgs.un.org/topics/biodiversity-and-ecosystems,plan biodiversity,Goal 15: Life on Land,15
73, biodiversity was discussed by the commission on sustainable development on several occasions and was one of the themes of the two year cycle,https://sdgs.un.org/topics/biodiversity-and-ecosystems,biodiversity discussed,Goal 15: Life on Land,15
74, csd was held in may to negotiate policy options related to the thematic cluster for the csd cycle transport chemicals waste management mining and the ten year framework of programmes yfp on sustainable consumption and production scp patterns,https://sdgs.un.org/topics/biodiversity-and-ecosystems,10yfp sustainable,Goal 15: Life on Land,15
75, january international year of biodiversity the united nations declared as international year of biodiversity to highlight the crucial role that biodiversity has in the lives of each individual raise awareness of the actions taken by people worldwide to fight against biodiversity loss and increase understanding of the vital role that biodiversity plays in sustaining life on earth,https://sdgs.un.org/topics/biodiversity-and-ecosystems,year biodiversity,Goal 15: Life on Land,15
76, in the world summit on sustainable development in johannesburg addresses biological diversity in chapter paragraph of the johannesburg plan of implementation,https://sdgs.un.org/topics/biodiversity-and-ecosystems,development johannesburg,Goal 15: Life on Land,15
